Datetime,PJME_MW,Log_MW,Log_Diff,Log_Diff_Weekly
2013-09-26,27844.583333333332,10.234393732124177,0.010291149396277177,-0.016681826800210686
2013-09-27,27507.833333333332,10.222226091577884,-0.012167640546293157,-0.0342282877216995
2013-09-28,24864.916666666668,10.121213119712161,-0.10101297186572289,-0.022592774125843818
2013-09-29,24260.208333333332,10.096592769985213,-0.024620349726948376,0.029822385453714517
2013-09-30,27552.708333333332,10.223856115859434,0.12726334587422095,0.06336366881889433
2013-10-01,28911.666666666668,10.2720004835274,0.04814436766796604,0.032761752855686055
2013-10-02,30559.291666666668,10.327424064565061,0.05542358103766176,0.04730517967210979
2013-10-03,30800.0,10.335269968961667,0.007845904396605263,-0.002445244999671914
2013-10-04,32100.125,10.376615203191522,0.04134523422985481,0.05351287477614797
2013-10-05,30431.375,10.32322942754221,-0.05338577564931235,0.04762719621641054
2013-10-06,29554.5,10.293991295504132,-0.02923813203807768,-0.004617782311129304
2013-10-07,30984.458333333332,10.341241013666297,0.047249718162165166,-0.08001362771205578
2013-10-08,27265.958333333332,10.213394255590185,-0.127846758076112,-0.17599112574407805
2013-10-09,27210.291666666668,10.211350550818214,-0.002043704771971022,-0.057467285809632784
2013-10-10,27746.25,10.23085597490787,0.019505424089656387,0.011659519693051124
2013-10-11,27755.041666666668,10.231172784354145,0.00031680944627510144,-0.04102842478357971
2013-10-12,24868.041666666668,10.121338790901202,-0.10983399345294309,-0.05644821780363074
2013-10-13,24020.25,10.08665250357315,-0.03468628732805179,-0.00544815528997411
2013-10-14,26795.958333333332,10.196006346668497,0.1093538430953469,0.06210412493318174
2013-10-15,27338.708333333332,10.216058864587387,0.020052517918889734,0.14789927599500174
2013-10-16,27700.75,10.22921476762116,0.013155903033773342,0.015199607805744364
2013-10-17,28519.083333333332,10.258328732824223,0.029113965203062975,0.009608541113406588
2013-10-18,26976.875,10.20273529651516,-0.05559343630906355,-0.05591024575533865
2013-10-19,24708.291666666668,10.114894161289854,-0.08784113522530568,0.021992858227637413
2013-10-20,23930.916666666668,10.082926486339533,-0.03196767495032127,0.0027186123777305227
2013-10-21,27375.0,10.217385467118802,0.13445898077926977,0.025105137683922862
2013-10-22,27460.041666666668,10.220487196679393,0.003101729560590627,-0.016950788358299107
2013-10-23,28211.333333333332,10.247479067442502,0.026991870763108494,0.013835967729335152
2013-10-24,29038.5,10.276377814712113,0.02889874726961139,-0.00021521793345158358
2013-10-25,29170.833333333332,10.280924630617344,0.004546815905230872,0.06014025221429442
2013-10-26,26859.916666666668,10.19839036756559,-0.0825342630517536,0.00530687217355208
2013-10-27,25419.083333333332,10.143255483248758,-0.055134884316832,-0.023167209366510733
2013-10-28,28772.375,10.267171004407107,0.1239155211583487,-0.01054345962092107
2013-10-29,28558.458333333332,10.259708435071248,-0.00746256933585876,-0.010564298896449387
2013-10-30,28708.541666666668,10.264949976515569,0.005241541444320319,-0.021750329318788175
2013-10-31,28184.625,10.246531895477723,-0.01841808103784537,-0.04731682830745676
2013-11-01,27676.416666666668,10.228335945667489,-0.018195949810234424,-0.022742765715465296
2013-11-02,24717.916666666668,10.115283630781697,-0.11305231488579182,-0.030518051834038218
2013-11-03,25503.82608695652,10.146583762516995,0.03130013173529811,0.08643501605213011
2013-11-04,30416.458333333332,10.322739133438104,0.17615537092110856,0.05223984976275986
2013-11-05,29946.458333333332,10.307166343907905,-0.01557278953019825,-0.00811022019433949
2013-11-06,28483.958333333332,10.257096342291415,-0.05007000161648989,-0.05531154306081021
2013-11-07,28411.666666666668,10.254555137916915,-0.0025412043745003388,0.01587687666334503
2013-11-08,29611.791666666668,10.295927928102156,0.04137279018524076,0.059568739995475184
2013-11-09,27921.833333333332,10.237164218521873,-0.05876370958028332,0.0542886053055085
2013-11-10,26606.416666666668,10.188907693749153,-0.0482565247727198,-0.07955665650801791
2013-11-11,29328.958333333332,10.286330645941332,0.09742295219217922,-0.07873241872892933
2013-11-12,31518.208333333332,10.358320700139654,0.07199005419832183,0.08756284372852008
2013-11-13,33091.666666666664,10.407036767331343,0.048716067191689305,0.0987860688081792
2013-11-14,31959.458333333332,10.372223451467919,-0.034813315863424066,-0.03227211148892373
2013-11-15,30607.416666666668,10.328997633300132,-0.043225818167787367,-0.08459860835302813
2013-11-16,26914.625,10.200425098146741,-0.12857253515339018,-0.06980882557310686
2013-11-17,25658.458333333332,10.15262855582432,-0.04779654232242159,0.00045998245029821305
2013-11-18,27753.583333333332,10.231120239967261,0.07849168414294105,-0.01893126804923817
2013-11-19,29960.333333333332,10.307629563514968,0.07650932354770745,0.004519269349385624
2013-11-20,31840.958333333332,10.368508737914082,0.06087917439911372,0.012163107207424417
2013-11-21,31990.125,10.373182540407015,0.004673802492932921,0.03948711835635699
2013-11-22,29530.875,10.293191605182828,-0.07999093522418654,-0.03676511705639918
2013-11-23,28206.625,10.247312158412704,-0.04587944677012423,0.08269308838326594
2013-11-24,32953.958333333336,10.402866664227833,0.15555450581512886,0.20335104813755045
2013-11-25,35772.958333333336,10.484947533147853,0.08208086892001987,0.0035891847770788132
2013-11-26,34465.541666666664,10.447715311623543,-0.037232221524309494,-0.11374154507201695
2013-11-27,32717.166666666668,10.395655193650231,-0.052060117973312,-0.11293929237242573
2013-11-28,30853.541666666668,10.337006825553487,-0.05864836809674401,-0.06332217058967693
2013-11-29,31312.416666666668,10.351769996479701,0.014763170926213931,0.09475410615040047
2013-11-30,31877.458333333332,10.369654403669816,0.01788440719011497,0.0637638539602392
2013-12-01,30164.541666666668,10.314422396549805,-0.05523200712001142,-0.21078651293514028
2013-12-02,31624.458333333332,10.361686098083402,0.0472637015335966,-0.034817167386423264
2013-12-03,31288.375,10.351001901789248,-0.010684196294153736,0.02654802523015576
2013-12-04,31475.0,10.356948858912547,0.005946957123299512,0.058007075096611516
2013-12-05,30035.25,10.31012697087206,-0.046821888040486925,0.011826480056257083
2013-12-06,30049.0,10.310584661539417,0.0004576906673570136,-0.014305480258856917
2013-12-07,30484.583333333332,10.324976370324395,0.014391708784977197,-0.003492698405137773
2013-12-08,33637.833333333336,10.423406704561188,0.09843033423679337,0.1536623413568048
2013-12-09,35223.083333333336,10.46945692317388,0.04605021861269165,-0.0012134829209049514
2013-12-10,35818.583333333336,10.486222125232747,0.01676520205886689,0.027449398353020626
2013-12-11,36550.333333333336,10.506445585063378,0.020223459830631896,0.014276502707332384
2013-12-12,37595.5,10.534639641364597,0.02819405630121885,0.07501594434170578
2013-12-13,36793.75,10.513083272776571,-0.02155636858802623,-0.022014059255383245
2013-12-14,34642.208333333336,10.452828111606644,-0.06025516116992691,-0.0746468699549041
2013-12-15,32569.708333333332,10.391137943159054,-0.061690168447590565,-0.16012050268438394
2013-12-16,36383.583333333336,10.50187294456443,0.11073500140537718,0.06468478279268552
2013-12-17,37314.583333333336,10.52713950330546,0.02526655874102879,0.008501356682161898
2013-12-18,36534.0,10.50599861283663,-0.021140890468830165,-0.04136435029946206
2013-12-19,35301.291666666664,10.471674833375651,-0.03432377946097809,-0.06251783576219694
2013-12-20,32100.666666666668,10.37663207733443,-0.09504275604122192,-0.07348638745319569
2013-12-21,28051.541666666668,10.241798870819013,-0.13483320651541675,-0.07457804534548984
2013-12-22,26731.791666666668,10.193608835194437,-0.048190035624575245,0.01350013282301532
2013-12-23,28953.375,10.273442056517066,0.07983322132262849,-0.030901780082748687
2013-12-24,31180.25,10.347540160539856,0.07409810402278971,0.048831545281760924
2013-12-25,32273.875,10.382013358407102,0.03447319786724634,0.055614088336076506
2013-12-26,34391.125,10.445553815889218,0.0635404574821159,0.09786423694309399
2013-12-27,33680.458333333336,10.42467307673556,-0.0208807391536574,0.07416201688756452
2013-12-28,30354.791666666668,10.320709664311421,-0.10396341242413953,0.030869794091277214
2013-12-29,29513.25,10.292594594031474,-0.028115070279946863,0.02007496534462838
2013-12-30,32409.916666666668,10.386219724909413,0.093625130877939,0.013791909555310511
2013-12-31,34071.458333333336,10.436215313769862,0.0499955888604493,-0.02410251516234041
2014-01-01,32360.916666666668,10.384706697924086,-0.05150861584577626,-0.0859818137130226
2014-01-02,35778.291666666664,10.48509661044121,0.10038991251712481,0.036849455035008916
2014-01-03,39304.958333333336,10.57910595614164,0.09400934570042985,0.11489008485408725
2014-01-04,37982.666666666664,10.54488519429399,-0.034220761847651104,0.06974265057648843
2014-01-05,34595.166666666664,10.451469259573184,-0.0934159347208059,-0.06530086444085903
2014-01-06,34472.083333333336,10.447905096713654,-0.0035641628595293184,-0.09718929373746832
2014-01-07,44652.791666666664,10.706672107679744,0.2587670109660891,0.20877142210563981
2014-01-08,42378.458333333336,10.654395453938664,-0.052276653741079926,-0.0007680378953036637
2014-01-09,37716.166666666664,10.53784410556686,-0.1165513483718037,-0.2169412608889285
2014-01-10,36236.708333333336,10.497827926377495,-0.040016179189365175,-0.13402552488979502
2014-01-11,30599.583333333332,10.328741671290032,-0.16908625508746233,-0.13486549323981123
2014-01-12,29406.125,10.288958264961732,-0.039783406328300686,0.05363252839250521
2014-01-13,32765.625,10.397135226524385,0.10817696156265377,0.11174112442218309
2014-01-14,31727.916666666668,10.36495222426428,-0.03218300226010484,-0.29095001322619396
2014-01-15,32652.666666666668,10.393681805693046,0.028729581428764916,0.08100623516984484
2014-01-16,33763.875,10.427146722928768,0.033464917235722424,0.15001626560752612
2014-01-17,33797.041666666664,10.428128552985772,0.0009818300570039185,0.040998009246369094
2014-01-18,32711.291666666668,10.395475608186493,-0.03265294479927938,0.13643331028818295
2014-01-19,33029.541666666664,10.405157642014464,0.009682033827971281,0.04946544015627197
2014-01-20,33340.833333333336,10.414538150993415,0.009380508978951596,-0.09879645258370218
2014-01-21,37657.5,10.53628741657697,0.12174926558355459,0.15393226784365943
2014-01-22,42421.916666666664,10.655420410187686,0.11913299361071594,0.09040341218195103
2014-01-23,41944.458333333336,10.64410160146077,-0.011318808726915819,-0.04478372596263824
2014-01-24,41979.291666666664,10.64493172011809,0.0008301186573191899,-0.00015171139968472858
2014-01-25,38661.916666666664,10.562610329046763,-0.08232139107132674,-0.04966844627204736
2014-01-26,36790.791666666664,10.513002866395885,-0.049607462650877565,-0.05928949647884885
2014-01-27,37035.833333333336,10.519641191431809,0.0066383250359240975,-0.0027421839430274986
2014-01-28,41845.416666666664,10.641737551799803,0.1220963603679941,0.0003470947844395056
2014-01-29,41947.75,10.644180075176834,0.0024425233770308807,-0.11669047023368506
2014-01-30,40929.708333333336,10.6196114434736,-0.02456863170323409,-0.01324982297631827
2014-01-31,36857.875,10.514824578992233,-0.1047868644813672,-0.1056169831386864
2014-02-01,31971.458333333332,10.372598856694891,-0.14222572229734176,-0.05990433122601502
2014-02-02,30103.791666666668,10.312406411795788,-0.06019244489910314,-0.010584982248225572
2014-02-03,34195.375,10.439845679987638,0.12743926819184992,0.12080094315592582
2014-02-04,36224.041666666664,10.497478311812488,0.05763263182485012,-0.06446372854314397
2014-02-05,34940.125,10.461391161243181,-0.03608715056930656,-0.03852967394633744
2014-02-06,35807.25,10.485905665852087,0.024514504608905696,0.049083136312139786
2014-02-07,35555.375,10.478846619301796,-0.00705904655029066,0.09772781793107654
2014-02-08,34812.458333333336,10.457730599780833,-0.021116019520963647,0.12110970277637811
2014-02-09,34994.416666666664,10.462943803936751,0.005213204155918305,0.06540564905502144
2014-02-10,37525.25,10.532769318704654,0.06982551476790277,-0.057613753423947145
2014-02-11,38984.333333333336,10.570915135003238,0.03814581629858438,-0.019486815526265744
2014-02-12,39993.083333333336,10.596461801477597,0.02554666647435866,0.06163381704366522
2014-02-13,36864.875,10.515014479667968,-0.08144732180962855,-0.10596182641853424
2014-02-14,34119.5,10.43762434733646,-0.07739013233150871,-0.07033108578121805
2014-02-15,33535.791666666664,10.420368555431773,-0.01725579190468629,0.0038602276162773563
2014-02-16,34122.208333333336,10.437703722059071,0.017335166627297838,0.012121962471379533
2014-02-17,36506.333333333336,10.505241040500161,0.06753731844109012,-0.0022881963268126526
2014-02-18,35292.166666666664,10.471416310836418,-0.033824729663743724,-0.0719705459623281
2014-02-19,34043.75,10.435401741131985,-0.03601456970443273,-0.06156123617879139
2014-02-20,32515.208333333332,10.38946320758192,-0.045938533550064165,0.03550878825956438
2014-02-21,31996.916666666668,10.373394822972836,-0.016068384609084774,0.061321747722423936
2014-02-22,29356.791666666668,10.28727920109894,-0.08611562187389588,-0.06885982996920958
2014-02-23,28004.375,10.240116026951581,-0.047163174147359044,-0.06449834077465688
2014-02-24,32595.833333333332,10.391939747325226,0.15182372037364544,0.08428640193255532
2014-02-25,36032.333333333336,10.492171962492687,0.10023221516746084,0.13405694483120456
2014-02-26,36730.166666666664,10.511353676420262,0.019181713927574506,0.05519628363200724
2014-02-27,38141.75,10.549064761688577,0.0377110852683149,0.08364961881837907
2014-02-28,39467.25,10.583226493060108,0.034161731371531445,0.05023011598061622
2014-03-01,34926.5,10.46100113237968,-0.122225360680428,-0.03610973880653212
2014-03-02,31889.375,10.37002816119179,-0.09097297118788994,-0.043809797040530896
2014-03-03,38191.833333333336,10.550376984653436,0.18034882346164594,0.028525103088000492
2014-03-04,39281.25,10.578502584772657,0.02812560011922116,-0.07210661504823968
2014-03-05,36052.041666666664,10.49271877541364,-0.08578380935901642,-0.10496552328659092
2014-03-06,36759.0,10.512138372617557,0.01941959720391573,-0.018291488064399175
2014-03-07,35117.875,10.466465539084728,-0.04567283353282825,-0.0798345649043597
2014-03-08,29814.333333333332,10.30274454119765,-0.1637209978870775,-0.041495637206649505
2014-03-09,28301.17391304348,10.250658563797286,-0.052085977400365024,0.038886993787524915
2014-03-10,31354.5,10.353113076429947,0.10245451263266148,-0.07789431082898446
2014-03-11,29755.875,10.300781870468963,-0.05233120596098395,-0.08045680608020511
2014-03-12,29814.625,10.302754323916478,0.0019724534475145106,0.08775626280653093
2014-03-13,35951.041666666664,10.48991333815825,0.18715901424177162,0.1677394170378559
2014-03-14,34474.708333333336,10.447981242388828,-0.04193209576942181,0.003740737763406443
2014-03-15,27760.25,10.231360420343877,-0.21662082204495015,-0.052899824157872644
2014-03-16,29125.958333333332,10.279385094475456,0.04802467413157885,0.10011065153194387
2014-03-17,35341.0,10.472799042021169,0.19341394754571262,0.09095943491305114
2014-03-18,33667.0,10.424273408096372,-0.04852563392479681,0.0038055720361871437
2014-03-19,33134.458333333336,10.408329057122476,-0.01594435097389635,-0.01791680442141086
2014-03-20,30632.25,10.329808654523669,-0.07852040259880688,-0.2656794168405785
2014-03-21,30312.666666666668,10.31932094594651,-0.010487708577159083,0.031444387192262724
2014-03-22,27474.0,10.220995381885151,-0.0983255640613585,0.11829525798359164
2014-03-23,28130.333333333332,10.244603751158925,0.023608369273773633,-0.024416304857805216
2014-03-24,33915.25,10.431620044722612,0.18701629356368699,-0.006397653982025631
2014-03-25,35147.375,10.467305214507023,0.035685169784411386,0.08421080370920819
2014-03-26,34931.75,10.461151436746306,-0.00615377776071746,0.009790573213178888
2014-03-27,34167.791666666664,10.439038715179683,-0.02211272156662325,0.05640768103218363
2014-03-28,30905.791666666668,10.338698877900756,-0.10033983727892704,-0.08985212870176795
2014-03-29,27543.0,10.22350369881181,-0.11519517908894628,-0.01686961502758777
2014-03-30,28540.333333333332,10.259073570476755,0.035569871664945296,0.011961502391171663
2014-03-31,30587.708333333332,10.328353518788894,0.0692799483121398,-0.11773634525154719
2014-04-01,29327.375,10.286276659159556,-0.04207685962933816,-0.07776202941374954
2014-04-02,29227.125,10.282852495416318,-0.0034241637432383953,0.002729614017479065
2014-04-03,28074.166666666668,10.242605096767775,-0.04024739864854254,-0.018134677081919293
2014-04-04,29204.916666666668,10.282092353077655,0.03948725630987937,0.1398270935888064
2014-04-05,26582.083333333332,10.18799270892984,-0.09409964414781413,0.021095534941132144
2014-04-06,26224.416666666668,10.174446189610691,-0.013546519319149297,-0.04911639098409459
2014-04-07,30225.625,10.316445353515686,0.14199916390499467,0.07271921559285488
2014-04-08,28471.125,10.256645694770617,-0.059799658745069095,-0.017722799115730936
2014-04-09,28149.0,10.24526710895816,-0.011378585812456876,-0.00795442206921848
2014-04-10,27977.0,10.239138023028598,-0.0061290859295617395,0.0341183127189808
2014-04-11,27190.083333333332,10.210607602474093,-0.028530420554504943,-0.06801767686438431
2014-04-12,24386.166666666668,10.101771310619394,-0.10883629185469879,-0.014736647706884654
2014-04-13,24058.375,10.088238447763155,-0.013532862856239447,1.365646290985012e-05
2014-04-14,27603.166666666668,10.225685779423282,0.1374473316601268,-0.004551832244867882
2014-04-15,28217.5,10.247697631829782,0.022011852406500054,0.08181151115156915
2014-04-16,29706.916666666668,10.299135182076979,0.051437550247197095,0.06281613605965397
2014-04-17,29305.291666666668,10.285523381656315,-0.01361180042066401,-0.007482714491102271
2014-04-18,27539.875,10.223390233419767,-0.0621331482365477,-0.033602727682042755
2014-04-19,24853.375,10.120748837192103,-0.10264139622766422,0.006194895627034569
2014-04-20,23362.166666666668,10.058873183782595,-0.0618756534095084,-0.048342790553268955
2014-04-21,26983.375,10.202976214599543,0.14410303081694842,0.006655699156821626
2014-04-22,27076.041666666668,10.206404544505533,0.0034283299059900685,-0.018583522500509986
2014-04-23,27303.083333333332,10.214754917408458,0.008350372902924619,-0.043087177344272476
2014-04-24,27733.666666666668,10.23040235729973,0.015647439891271375,0.029259240311935386
2014-04-25,27190.666666666668,10.210629056144128,-0.01977330115560072,0.04235984708094698
2014-04-26,24381.75,10.101590180606854,-0.10903887553727465,-0.006397479309610432
2014-04-27,23516.958333333332,10.06547707108732,-0.03611310951953328,0.02576254388997512
2014-04-28,26657.875,10.190839883129037,0.1253628120417165,-0.01874021877523191
2014-04-29,28480.083333333332,10.256960291551593,0.06612040842255595,0.06269207851656589
2014-04-30,30001.416666666668,10.30899988175158,0.05203959019998727,0.043689217297062655
2014-05-01,28159.041666666668,10.245623777969401,-0.06337610378217917,-0.07902354367345055
2014-05-02,26712.708333333332,10.192894698692296,-0.05272907927710513,-0.03295577812150441
2014-05-03,24384.875,10.101718342028903,-0.09117635666339297,0.017862518873881683
2014-05-04,23856.333333333332,10.079805009632143,-0.02191333239676041,0.014199777122772872
2014-05-05,26439.458333333332,10.182612807119359,0.10280779748721613,-0.022555014554500374
2014-05-06,26932.291666666668,10.201081279350577,0.018468472231218058,-0.047651936191337896
2014-05-07,26908.0,10.200178919145497,-0.000902360205079944,-0.05294195040506722
2014-05-08,27615.916666666668,10.226147576304248,0.025968657158751185,0.08934476094093036
2014-05-09,27508.041666666668,10.222233665149451,-0.003913911154796779,0.04881516812230835
2014-05-10,25829.708333333332,10.15928059424655,-0.06295307090290159,0.02822328576049138
2014-05-11,24949.958333333332,10.12462743117159,-0.03465316307496025,-0.012739830678199837
2014-05-12,29988.166666666668,10.308558138386175,0.1839307072145857,0.08112290972736957
2014-05-13,30704.208333333332,10.332155003442457,0.023596865056282113,0.005128392825064054
2014-05-14,28007.291666666668,10.240220171921473,-0.0919348315209838,-0.09103247131590386
2014-05-15,29673.416666666668,10.298006862255464,0.057786690333990975,0.03181803317523979
2014-05-16,28796.125,10.26799610846045,-0.030010753795014722,-0.026096842640217943
2014-05-17,24255.208333333332,10.096386649936733,-0.1716094585237169,-0.10865638762081531
2014-05-18,23402.541666666668,10.060599913680878,-0.03578673625585438,-0.0011335731808941318
2014-05-19,26791.083333333332,10.19582439969543,0.13522448601455217,-0.04870622120003354
2014-05-20,27625.25,10.22648548855286,0.03066108885743013,0.007064223801148017
2014-05-21,28290.666666666668,10.250287229470997,0.02380174091813636,0.11573657243912017
2014-05-22,29465.875,10.290988093080877,0.04070086360987979,-0.017085826724111186
2014-05-23,27836.333333333332,10.234097400793651,-0.056890692287225875,-0.026879938492211153
2014-05-24,24625.125,10.111522542169538,-0.12257485862411244,0.04903459989960446
2014-05-25,24538.083333333332,10.107981611438495,-0.0035409307310434457,0.03224580552481093
2014-05-26,27265.791666666668,10.213388142943272,0.10540653150477652,-0.029817954509775646
2014-05-27,32920.083333333336,10.401838186177029,0.18845004323375747,0.15778895437632734
2014-05-28,30797.958333333332,10.335203678885739,-0.06663450729129039,-0.09043624820942675
2014-05-29,27250.125,10.212813387236832,-0.12239029164890702,-0.1630911552587868
2014-05-30,27449.083333333332,10.220088052330295,0.007274665093463639,0.06416535738068951
2014-05-31,25319.916666666668,10.139346585046798,-0.08074146728349696,0.04183339134061548
2014-06-01,24897.833333333332,10.12253606394123,-0.01681052110556891,-0.013269590374525464
2014-06-02,29526.916666666668,10.29305755569579,0.17052149175456144,0.06511496024978491
2014-06-03,33357.833333333336,10.4150479063219,0.12199035062610974,-0.06645969260764772
2014-06-04,33843.375,10.429498542789604,0.014450636467703504,0.0810851437589939
2014-06-05,30982.625,10.341181842466515,-0.08831670032308914,0.03407359132581789
2014-06-06,29381.875,10.288133266615965,-0.053048575850549895,-0.060323240944013534
2014-06-07,28099.625,10.24351151003706,-0.04462175657890555,0.03611971070459141
2014-06-08,28993.791666666668,10.274837005590348,0.03132549555328801,0.04813601665885692
2014-06-09,32658.041666666668,10.393846403510135,0.11900939791978793,-0.05151209383477351
2014-06-10,34357.916666666664,10.444587741741534,0.050741338231398814,-0.07124901239471093
2014-06-11,32349.208333333332,10.384344827707915,-0.060242914033619144,-0.07469355050132265
2014-06-12,30863.0,10.33731333441325,-0.04703149329466427,0.041285207028424864
2014-06-13,33139.458333333336,10.408479946047137,0.07116661163388649,0.12421518748443638
2014-06-14,27932.125,10.237532739109858,-0.17094720693727972,-0.12632545035837417
2014-06-15,26617.708333333332,10.189332000089035,-0.04820073902082278,-0.07952623457411079
2014-06-16,33913.0,10.431553700684521,0.2422217005954863,0.12321230267569838
2014-06-17,39759.416666666664,10.590601989301382,0.1590482886168605,0.10830695038546168
2014-06-18,42794.375,10.66416194769919,0.0735599583978086,0.13380287243142774
2014-06-19,36451.0,10.503724171902725,-0.16043777579646523,-0.11340628250180096
2014-06-20,32348.791666666668,10.384331947350974,-0.11939222455175091,-0.1905588361856374
2014-06-21,28557.541666666668,10.259676336651655,-0.1246556106993193,0.04629159623796042
2014-06-22,28601.625,10.26121881337567,0.001542476724015529,0.04974321574483831
2014-06-23,33263.791666666664,10.412224747051084,0.15100593367541393,-0.09121576692007238
2014-06-24,35025.458333333336,10.46383045701062,0.05160570995953506,-0.10744257865732543
2014-06-25,38707.791666666664,10.563796193808678,0.0999657367980582,0.026405778400249602
2014-06-26,38240.458333333336,10.551649352797833,-0.012146841010844511,0.14829093478562072
2014-06-27,36137.5,10.495086386324601,-0.05656296647323167,0.06282925807851925
2014-06-28,32432.416666666668,10.386913716002775,-0.1081726703218262,0.016482940377493094
2014-06-29,31918.625,10.370944974194826,-0.01596874180794927,-0.0175112185319648
2014-06-30,36909.625,10.516227636124153,0.14528266192932726,-0.005723271746086667
2014-07-01,41229.25,10.62690323489761,0.11067559877345623,0.05906988881392117
2014-07-02,43700.291666666664,10.68511005535584,0.058206820458231334,-0.04175891633982687
2014-07-03,40508.0,10.609254764452176,-0.0758552909036645,-0.06370844989281998
2014-07-04,29685.375,10.298409779267734,-0.3108449851844419,-0.25428201871121026
2014-07-05,27594.625,10.225376286362891,-0.07303349290484284,0.03513917741698336
2014-07-06,29750.5,10.300601217555233,0.07522493119234142,0.09119367300029069
2014-07-07,39220.5,10.576954848266729,0.27635363071149577,0.1310709687821685
2014-07-08,41969.583333333336,10.644700428552202,0.0677455802854734,-0.042930018487982835
2014-07-09,38754.333333333336,10.564997856486203,-0.07970257206599918,-0.1379093925242305
