Datetime,PJME_MW,Log_MW,Log_Diff,Log_Diff_Monthly
2002-02-01,29662.875,10.297651542889138,-0.023751072219631908,-0.1211862563680377
2002-02-02,28647.083333333332,10.262806913586516,-0.03484462930262211,-0.04212460610366264
2002-02-03,28598.75,10.26111828955909,-0.001688624027426755,0.021658407245315203
2002-02-04,32563.666666666668,10.390952426388765,0.12983413682967537,0.23317939353902162
2002-02-05,34954.208333333336,10.461794150522921,0.07084172413415679,0.07352716625563005
2002-02-06,32970.041666666664,10.403354599840128,-0.058439550682793495,-0.1530867102822011
2002-02-07,32225.083333333332,10.380500413788011,-0.022854186052116532,-0.0532592678839201
2002-02-08,30829.666666666668,10.336232708842072,-0.04426770494593946,-0.027045151470678874
2002-02-09,27723.416666666668,10.230032702081653,-0.10620000676041919,-0.03552827952742632
2002-02-10,26787.541666666668,10.195692195232482,-0.03434050684917089,-0.01755037530721637
2002-02-11,30866.5,10.337426732383548,0.14173453715106632,0.22528697333934034
2002-02-12,32908.625,10.401490060450756,0.06406332806720805,0.07871482169947441
2002-02-13,31965.166666666668,10.372402047223419,-0.02908801322733723,-0.14824911061321977
2002-02-14,33175.625,10.409570698510514,0.03716865128709479,0.049239028003412955
2002-02-15,31664.708333333332,10.362958037897004,-0.046612660613510215,-0.07147284686732291
2002-02-16,26852.083333333332,10.19809868848498,-0.16485934941202451,-0.16083817514163634
2002-02-17,26883.25,10.19925869506643,0.0011600065814505456,-0.003903275573101439
2002-02-18,30929.125,10.339453575592566,0.1401948805261366,0.14384636670339113
2002-02-19,31155.833333333332,10.346756772601129,0.007303197008562634,0.08692336304768844
2002-02-20,29674.166666666668,10.298032137084125,-0.048724635517004344,-0.1441491533779775
2002-02-21,28554.125,10.259556688009962,-0.03847544907416278,-0.010484623453780983
2002-02-22,29054.625,10.276932957869384,0.017376269859422422,0.018813326190919355
2002-02-23,27607.083333333332,10.225827661290262,-0.051105296579121884,-0.022812243535378585
2002-02-24,27033.958333333332,10.204849070773566,-0.02097859051669637,-0.006770469049214967
2002-02-25,29920.041666666668,10.30628382468994,0.10143475391637402,0.17380235121478016
2002-02-26,29319.416666666668,10.286005260395669,-0.020278564294271106,0.032036891067900086
2002-02-27,31410.875,10.354909449514947,0.06890418911927831,-0.0324501514785851
2002-02-28,32759.125,10.396936828208593,0.042027378693646256,0.05773706921981514
2002-03-01,31536.958333333332,10.35891541748143,-0.03802141072716303,-0.022279729418084315
2002-03-02,28492.333333333332,10.257390324220225,-0.10152509326120551,-0.16264605232823115
2002-03-03,25644.333333333332,10.152077903514844,-0.10531242070538127,-0.08156134848574936
2002-03-04,32252.166666666668,10.381340503429744,0.22926259991490028,0.2641072292175224
2002-03-05,34056.291666666664,10.435770071796739,0.054429568366995085,0.05611819239442184
2002-03-06,31165.125,10.347054960144582,-0.08871511165215651,-0.21854924848183188
2002-03-07,29271.833333333332,10.284381012959594,-0.06267394718498842,-0.1335156713191452
2002-03-08,28361.75,10.252796685371344,-0.03158432758825036,0.026855223094543135
2002-03-09,25220.708333333332,10.135420695299494,-0.1173759900718494,-0.09452180401973287
2002-03-10,25758.5,10.156519948709203,0.02109925340970875,0.06536695835564821
2002-03-11,31188.416666666668,10.347802044179502,0.1912820954702994,0.2974821022307186
2002-03-12,30832.25,10.336316499080018,-0.011485545099484185,0.02285496174968671
2002-03-13,30312.041666666668,10.319300327290613,-0.017016171789405732,-0.15875070894047205
2002-03-14,28774.708333333332,10.267252097425189,-0.05204822986542368,-0.11611155793263173
2002-03-15,27749.458333333332,10.230971599464553,-0.03628049796063593,-0.0071924847332986985
2002-03-16,24863.166666666668,10.121142736947196,-0.10982886251735735,-0.14699751380445214
2002-03-17,26989.416666666668,10.203200092835422,0.08205735588822627,0.12867001650173648
2002-03-18,30982.958333333332,10.3411926011269,0.1379925082914788,0.3028518577035033
2002-03-19,29976.083333333332,10.308155120471438,-0.033037480655462304,-0.03419748723691285
2002-03-20,30941.5,10.339853603882728,0.03169848341129011,-0.10849639711484649
2002-03-21,29635.0,10.296711374221939,-0.04314222966078951,-0.050445426669352145
2002-03-22,32752.708333333332,10.396740934845191,0.10002956062325197,0.1487541961402563
2002-03-23,29010.25,10.275404494796346,-0.1213364400488448,-0.08286099097468203
2002-03-24,26193.916666666668,10.173282474494147,-0.10212202030219864,-0.11949829016162106
2002-03-25,29443.166666666668,10.29021713046408,0.11693465596993313,0.16803995254905502
2002-03-26,30842.625,10.33665294078656,0.04643581032248001,0.06741440083917638
2002-03-27,29756.875,10.300815476713007,-0.035837464073553704,-0.13727221798992773
2002-03-28,29495.708333333332,10.292000051518649,-0.008815425194358184,0.011463139099912922
2002-03-29,26531.625,10.186092696669489,-0.10590735484916003,-0.17481154396843834
2002-03-30,24101.333333333332,10.090022442982951,-0.09607025368653765,-0.1380976323801839
2002-03-31,22999.75,10.043238625286996,-0.046783817695954966,-0.008762406968791936
2002-04-01,27520.583333333332,10.22268948852806,0.17945086324106363,0.28097595650226914
2002-04-02,28650.541666666668,10.262927628305059,0.040238139776999304,0.14555056048238058
2002-04-03,28393.708333333332,10.253922862047542,-0.009004766257517005,-0.23826736617241728
2002-04-04,29335.041666666668,10.286538041732793,0.032615179685251405,-0.02181438868174368
2002-04-05,29942.625,10.307038329481061,0.020500287748268065,0.10921539940042457
2002-04-06,27764.375,10.231509003067583,-0.07552932641347887,-0.012855379228490449
2002-04-07,26478.304347826088,10.184080972797661,-0.047428030269921706,-0.015843702681671346
2002-04-08,28891.125,10.271289733512075,0.08720876071441452,0.20458475078626392
2002-04-09,28389.083333333332,10.253759960581288,-0.0175297729307875,-0.03862902634049625
2002-04-10,27737.958333333332,10.230557091064071,-0.02320286951721684,-0.21448496498751624
2002-04-11,28010.208333333332,10.24032430604632,0.009767214982248973,0.021252760081733157
2002-04-12,28046.958333333332,10.241635467756772,0.0013111617104524242,0.018327333499858156
2002-04-13,25014.291666666668,10.127202607177862,-0.11443286057891022,-0.062384630713486544
2002-04-14,24187.75,10.093601585636035,-0.03360102154182698,0.002679476418808946
2002-04-15,29472.375,10.291208662915453,0.19760707727941806,0.3074359397967754
2002-04-16,33161.583333333336,10.409147356400432,0.11793869348497843,0.03588133759675216
2002-04-17,36213.75,10.497194159949236,0.08804680354880468,-0.049945704742674124
2002-04-18,36385.541666666664,10.501926767757546,0.004732607808309197,0.0377700884637715
2002-04-19,33778.833333333336,10.427589652563869,-0.0743371151936767,-0.10603559860496681
2002-04-20,27228.083333333332,10.212004195138057,-0.2155854574258118,-0.1724432277650223
2002-04-21,24151.25,10.092091417575594,-0.11991277756246355,-0.2199423381857155
2002-04-22,28221.75,10.247848236241003,0.15575681866540947,0.2770932587142543
2002-04-23,28559.625,10.259749286115218,0.01190104987421492,0.11402307017641355
2002-04-24,28575.916666666668,10.2603195674719,0.00057028135668169,-0.11636437461325144
2002-04-25,28838.875,10.269479582316265,0.00916001484436535,-0.03727579547811466
2002-04-26,27996.166666666668,10.239822875023124,-0.029656707293140627,0.006180756780413077
2002-04-27,24719.083333333332,10.115330828899175,-0.12449204612394915,-0.11567662092959097
2002-04-28,24306.791666666668,10.098511082733317,-0.016819746165857907,0.08908760868330212
2002-04-29,27705.916666666668,10.229401267441219,0.13089018470790137,0.22696043839443902
2002-04-30,28278.166666666668,10.249845289997726,0.020444022556507235,0.0672278402524622
2002-05-01,27887.208333333332,10.235923379997914,-0.013921909999812243,-0.19337277324087587
2002-05-02,28834.333333333332,10.269322085731377,0.03339870573346282,-0.006839434043536485
2002-05-03,27523.833333333332,10.222807574982621,-0.046514510748755455,-0.03750974449123845
2002-05-04,24674.041666666668,10.113507025317132,-0.1093005496654893,-0.1419157293507407
2002-05-05,23602.875,10.069123805627898,-0.044383219689233755,-0.06488350743750182
2002-05-06,27900.041666666668,10.236383461237255,0.16725965560935663,0.2427889820228355
2002-05-07,29633.625,10.296664975305134,0.06028151406787963,0.10770954433780133
2002-05-08,29679.666666666668,10.298217466310792,0.0015524910056576857,-0.08565626970875684
2002-05-09,28446.333333333332,10.255774550170683,-0.04244291614010898,-0.024913143209321476
2002-05-10,28515.458333333332,10.258201616873118,0.0024270667024346437,0.025629936219651483
2002-05-11,24581.625,10.109754491593884,-0.1484471252792332,-0.15821434026148218
2002-05-12,24352.916666666668,10.100406902309505,-0.00934758928437951,-0.010658750994831934
2002-05-13,29812.5,10.302683047630698,0.20227614532119276,0.316709005900103
2002-05-14,27954.0,10.238315581044851,-0.06436746658584624,-0.030766445044019264
2002-05-15,28004.625,10.24012495408829,0.0018093730434394217,-0.19579770423597864
2002-05-16,28788.5,10.26773128082479,0.027606326736499653,-0.09033236674847878
2002-05-17,29706.541666666668,10.299122558674453,0.03139127784966256,-0.05665552569914212
2002-05-18,25086.75,10.1300950972915,-0.169027461382953,-0.1737600691912622
2002-05-19,23894.916666666668,10.08142102352623,-0.048674073765269554,0.02566304142840714
2002-05-20,27747.208333333332,10.2308905135134,0.1494694899871689,0.3650549474129807
2002-05-21,28281.5,10.249963159622272,0.019072646108872604,0.13898542367133615
2002-05-22,28319.25,10.251297064406126,0.0013339047838538676,-0.1544229138815556
2002-05-23,28477.583333333332,10.25687250705662,0.005575442650494367,-0.006325607223720553
2002-05-24,29506.541666666668,10.29236726915713,0.03549476210051061,0.03492448074382892
2002-05-25,25679.333333333332,10.153441796926938,-0.13892547223019314,-0.1480854870745585
2002-05-26,24351.5,10.100348728256144,-0.053093068670794,-0.02343636137765337
2002-05-27,26089.416666666668,10.1692850193782,0.06893629112205701,0.19342833724600617
2002-05-28,31258.5,10.350046618179254,0.18076159880105358,0.1975813449669115
2002-05-29,32644.75,10.393439325450807,0.04339270727155231,-0.08749747743634906
2002-05-30,33653.0,10.42385748414504,0.03041815869423381,0.009974136137726575
2002-05-31,35394.875,10.474322314629797,0.05046483048475636,0.0643867404845686
2002-06-01,32143.958333333332,10.377979790803668,-0.09634252382612907,-0.1297412295595919
2002-06-02,28956.125,10.273537032298313,-0.10444275850535512,-0.05792824775659966
2002-06-03,30151.25,10.313981660665734,0.04044462836742113,0.14974517803291043
2002-06-04,31402.458333333332,10.354641459702263,0.040659799036529165,0.08504301872576292
2002-06-05,36342.958333333336,10.500755745718054,0.14611428601579135,-0.021145369593565277
2002-06-06,36085.291666666664,10.493640628241248,-0.007115117476805821,-0.06739663154468545
2002-06-07,29609.083333333332,10.295836462606747,-0.19780416563450132,-0.199356656640159
2002-06-08,26275.5,10.176392225059812,-0.11944423754693467,-0.0770013214068257
2002-06-09,26866.041666666668,10.198618376528726,0.022226151468913713,0.01979908476647907
2002-06-10,35088.958333333336,10.465641782566198,0.2670234060374721,0.4154705313167053
2002-06-11,38189.291666666664,10.55031043243474,0.08466864986854183,0.09401623915292134
2002-06-12,39550.5,10.58533361534092,0.035023182906179784,-0.16725296241501297
2002-06-13,32899.25,10.40120514014104,-0.18412847519988063,-0.11976100861403438
2002-06-14,29577.708333333332,10.29477625974542,-0.10642888039561882,-0.10823825343905824
2002-06-15,26142.625,10.171322402947398,-0.12345385679802234,-0.151060183534522
2002-06-16,25661.708333333332,10.152755211687518,-0.018567191259879934,-0.04995846910954249
2002-06-17,30994.166666666668,10.341554293717692,0.18879908203017415,0.35782654341312714
2002-06-18,31587.5,10.36051675169645,0.018962457978757286,0.06763653174402684
2002-06-19,32184.583333333332,10.379242838413584,0.01872608671713394,-0.13074340327003497
2002-06-20,33526.291666666664,10.420085235869024,0.040842397455440604,0.021769751346568
2002-06-21,33994.458333333336,10.433952800117874,0.013867564248849718,0.01253365946499585
2002-06-22,32269.75,10.381885537882438,-0.05206726223543612,-0.057642704885930485
2002-06-23,33275.5,10.412576669446437,0.03069113156399972,-0.0048036305365108944
2002-06-24,40828.041666666664,10.617124420064327,0.20454775061788943,0.34347322284808257
2002-06-25,42062.875,10.646920801651948,0.029796381587621212,0.08288945025841521
2002-06-26,43429.916666666664,10.678903806730496,0.03198300507854768,-0.03695328604350934
2002-06-27,42807.291666666664,10.664463733102856,-0.01444007362763955,-0.19520167242869313
2002-06-28,37968.583333333336,10.544514342372665,-0.1199493907301914,-0.1633420980017437
2002-06-29,34021.416666666664,10.434745507254114,-0.10976883511855107,-0.14018699381278488
2002-06-30,33684.5,10.424793069882488,-0.009952437371625322,-0.060417267856381685
2002-07-01,39380.75,10.581032397212368,0.15623932732987988,0.25258185115600895
2002-07-02,43232.458333333336,10.674346842418506,0.09331444520613807,0.1977572037114932
2002-07-03,45844.375,10.733007787497627,0.05866094507912045,0.01821631671169932
2002-07-04,42578.666666666664,10.659108624351427,-0.0738991631461996,-0.11455896218272876
2002-07-05,39195.166666666664,10.57630871885684,-0.08279990549458738,-0.22891419151037873
2002-07-06,30619.125,10.329380092709314,-0.24692862614752542,-0.2398135086707196
2002-07-07,29536.041666666668,10.29336654800942,-0.036013544699894595,0.16179062093460672
2002-07-08,37336.791666666664,10.527734491247436,0.23436794323801635,0.353812180784951
2002-07-09,41177.041666666664,10.62563613892077,0.09790164767333387,0.07567549620442016
2002-07-10,38469.75,10.557627497154911,-0.06800864176585897,-0.33503204780333107
2002-07-11,32433.875,10.386958680291501,-0.17066881686340984,-0.2553374667319517
2002-07-12,32154.416666666668,10.378305097109639,-0.0086535831818626,-0.043676766088042385
2002-07-13,29678.541666666668,10.298179560854017,-0.08012553625562191,0.10400293894425872
2002-07-14,29263.416666666668,10.28409343695284,-0.01408612390117625,0.09234275649444257
2002-07-15,38118.166666666664,10.548446262872528,0.264352825919687,0.38780668271770935
2002-07-16,39704.708333333336,10.589225057460077,0.04077879458754907,0.059345985847429006
2002-07-17,40783.875,10.616042061683777,0.026817004223699925,-0.16198207780647422
2002-07-18,44103.666666666664,10.694298202347495,0.07825614066371855,0.05929368268496127
2002-07-19,42746.125,10.663033826981703,-0.03126437536579196,-0.0499904620829259
2002-07-20,36740.375,10.511631565576037,-0.15140226140566604,-0.19224465886110664
2002-07-21,35505.541666666664,10.477444066567042,-0.034187499008995204,-0.04805506325784492
2002-07-22,41991.291666666664,10.64521753449749,0.16777346793044856,0.21984073016588468
2002-07-23,44348.166666666664,10.699826649040377,0.05460911454288642,0.023917982978886698
2002-07-24,37011.625,10.518987331468463,-0.1808393175719143,-0.3853870681898037
2002-07-25,34307.875,10.443130198638594,-0.07585713282986895,-0.10565351441749016
2002-07-26,31547.083333333332,10.359236417842835,-0.08389378079575849,-0.11587678587430617
2002-07-27,30368.875,10.321173514219009,-0.03806290362382647,-0.023622829996186923
2002-07-28,35796.125,10.485594926306932,0.1644214120879237,0.2843708028181151
2002-07-29,45874.75,10.733670135750742,0.2480752094438099,0.35784404456236096
2002-07-30,45768.791666666664,10.731357733182675,-0.0023124025680676397,0.007640034803557683
2002-07-31,43681.333333333336,10.684676134983432,-0.04668159819924256,-0.20292092552912244
2002-08-01,44532.291666666664,10.703969860424444,0.01929372544101149,-0.07402071976512659
2002-08-02,44885.083333333336,10.711860798785553,0.007890938361109434,-0.05077000671801102
2002-08-03,39179.791666666664,10.575916374145617,-0.13594442463993595,-0.06204526149373635
2002-08-04,39653.5,10.58793449555057,0.012018121404953064,0.09481802689954044
2002-08-05,43450.625,10.679380514939911,0.09144601938934116,0.3383746455368666
2002-08-06,36512.875,10.50542021709858,-0.17396029784133127,-0.13794675314143667
2002-08-07,31970.75,10.372576701271992,-0.13284351582658793,-0.3672114590646043
2002-08-08,32463.5,10.387871660271287,0.015294958999295005,-0.08260668867403886
2002-08-09,33465.125,10.418259130773546,0.03038747050225865,0.09839611226811762
2002-08-10,32546.333333333332,10.390419994082121,-0.02783913669142457,0.14282968017198527
2002-08-11,34326.958333333336,10.44368628169142,0.05326628760929886,0.06191987079116146
2002-08-12,42069.75,10.647084234090086,0.20339795239866554,0.28352348865428745
2002-08-13,44836.333333333336,10.710774101615387,0.06368986752530148,0.07777599142647773
2002-08-14,45580.375,10.727232530058503,0.016458428443115736,-0.24789439747657127
2002-08-15,45294.416666666664,10.72093905148346,-0.006293478575042144,-0.047072273162591216
2002-08-16,44693.833333333336,10.707590814336058,-0.013348237147402742,-0.04016524137110267
2002-08-17,41378.916666666664,10.630526770837609,-0.07706404349844931,-0.15532018416216786
2002-08-18,41063.041666666664,10.622863766413428,-0.007663004424180997,0.023601370941610966
2002-08-19,44474.416666666664,10.702669396465259,0.0798056300518315,0.23120789145749754
2002-08-20,41965.166666666664,10.644595188072646,-0.0580742083926129,-0.0238867093836177
2002-08-21,38656.166666666664,10.562461592819409,-0.0821335952532376,-0.24990706318368616
2002-08-22,39084.125,10.573471653298808,0.011010060479399897,-0.04359905406348652
2002-08-23,39325.041666666664,10.579616787472432,0.00614513417362339,0.18698445174553768
2002-08-24,33758.125,10.426976408068015,-0.1526403794044171,-0.07678324657454816
2002-08-25,32483.75,10.388495243276147,-0.03848116479186814,0.04541261600389035
2002-08-26,35377.541666666664,10.4738324815989,0.08533723832275264,0.12340014194657911
2002-08-27,35974.791666666664,10.490573740680194,0.016741259081294757,-0.14768015300662896
2002-08-28,33064.666666666664,10.406220518904664,-0.08435322177552962,-0.3324284312193395
2002-08-29,30143.333333333332,10.313719061066417,-0.0925014578382477,-0.09018905527018006
2002-08-30,29486.125,10.291675092700785,-0.022043968365631272,0.024637629833611285
2002-08-31,26737.916666666668,10.193837936875285,-0.09783715582550023,-0.11713088126651172
2002-09-01,24793.125,10.118321675979198,-0.07551626089608732,-0.08340719925719675
2002-09-02,25556.875,10.14866163967109,0.03033996369189218,0.16628438833182813
2002-09-03,32946.166666666664,10.40263019527719,0.2539685556061002,0.24195043420114715
2002-09-04,38109.583333333336,10.548221060544776,0.1455908652675859,0.05414484587824475
2002-09-05,34652.0,10.453110723010031,-0.09511033753474507,0.0788499603065862
2002-09-06,32043.541666666668,10.374850933983017,-0.07825978902701358,0.05458372679957435
2002-09-07,28911.75,10.272003365866015,-0.10284756811700291,-0.11814252711629791
2002-09-08,28526.291666666668,10.25858145562153,-0.013421910244485247,-0.0438093807467439
2002-09-09,34506.541666666664,10.448904198571649,0.1903227429501193,0.21816187964154388
2002-09-10,37212.208333333336,10.524392167425216,0.07548796885356701,0.022221681244268154
2002-09-11,34363.125,10.44473932074025,-0.07965284668496508,-0.2830507990836306
2002-09-12,30303.041666666668,10.319003371497724,-0.12573594924252696,-0.18942581676782844
2002-09-13,30713.666666666668,10.332463002812611,0.013459631314887588,-0.002998797128228148
2002-09-14,29840.083333333332,10.303607846985827,-0.02885515582678444,-0.022561677251742296
2002-09-15,30777.375,10.334535121105025,0.0309272741191986,0.04427551126660134
2002-09-16,35372.25,10.473682893407842,0.13914777230281672,0.21621181580126603
2002-09-17,33262.5,10.412185915285944,-0.06149697812189814,-0.05383397369771714
2002-09-18,32152.916666666668,10.378258446131515,-0.033927469154429346,-0.11373309920626085
2002-09-19,32609.0,10.392343602873122,0.014085156741607818,0.07215936513422072
2002-09-20,33740.958333333336,10.426467759174162,0.03412415630103993,0.11625775155427753
2002-09-21,32451.375,10.387498094115887,-0.03896966505827493,-0.049979725537674824
2002-09-22,31866.5,10.369310580232183,-0.018187513883704653,-0.024332648057328043
2002-09-23,32340.375,10.384071728611179,0.014761148378996225,0.16740152778341333
2002-09-24,30068.833333333332,10.311244476870515,-0.07282725174066407,-0.03434608694879593
2002-09-25,29676.166666666668,10.298099533504276,-0.013144943366238948,-0.09848218168899159
2002-09-26,29436.75,10.289999172727205,-0.008100360777071103,-0.02484161985836586
2002-09-27,30324.041666666668,10.319696131224408,0.029696958497202885,0.1140501802727325
2002-09-28,27824.25,10.233663221602578,-0.08603290962182975,0.0064685482164179575
2002-09-29,24966.041666666668,10.125271847146024,-0.10839137445655389,-0.08634740609092262
2002-09-30,29096.708333333332,10.278380331068508,0.15310848392248388,0.2509456397479841
2002-10-01,30815.583333333332,10.335775793391868,0.05739546232335968,0.132911723219447
2002-10-02,33832.833333333336,10.429187010361545,0.09341121696967747,0.06307125327778529
2002-10-03,34965.125,10.462106415135151,0.03291940477360633,-0.22104915083249388
2002-10-04,32621.958333333332,10.392740909116503,-0.06936550601864866,-0.21495637128623457
2002-10-05,31022.25,10.342459967949207,-0.05028094116729598,0.04482939636744909
2002-10-06,24942.125,10.12431342009511,-0.21814654785409715,-0.13988675882708357
2002-10-07,29712.666666666668,10.299328720964175,0.17501530086906492,0.2778628689860678
2002-10-08,28009.166666666668,10.24028711653227,-0.059041604431904204,-0.04561969418741896
2002-10-09,28276.375,10.249781929333333,0.009494812801062125,-0.18082793014905718
2002-10-10,28859.875,10.270207501064151,0.020425571730818604,-0.05506239712274841
2002-10-11,28873.791666666668,10.270689599906635,0.0004820988424842909,0.08013494552744937
2002-10-12,25802.041666666668,10.158208902145676,-0.11248069776095981,0.013255251481567143
2002-10-13,24468.291666666668,10.105133340622727,-0.05307556152294879,-0.06653519283783638
2002-10-14,27266.541666666668,10.213415649560142,0.1082823089374152,0.13713746476419963
2002-10-15,28688.833333333332,10.264263243573238,0.05084759401309569,0.019920319893897087
2002-10-16,28970.708333333332,10.274040541045546,0.009777297472307822,-0.1293704748305089
2002-10-17,28681.958333333332,10.264023574576761,-0.01001696646878436,0.05148001165311378
2002-10-18,28460.833333333332,10.256284152077196,-0.007739422499565052,0.026188046654864294
2002-10-19,25951.875,10.163999140319076,-0.0922850117581202,-0.10637016849972802
2002-10-20,24513.041666666668,10.106960567829722,-0.05703857248935407,-0.091162728790394
2002-10-21,28415.375,10.254685650899109,0.14772508306938725,0.18669474812766218
2002-10-22,29015.791666666668,10.275595500990267,0.020909850091157978,0.03909736397486263
2002-10-23,28958.208333333332,10.273608977642905,-0.001986523347362379,-0.016747671726358604
2002-10-24,29784.125,10.301730812427978,0.028121834785073574,0.10094908652573764
2002-10-25,29641.25,10.29692225126032,-0.004808561167658709,0.008336382198580239
2002-10-26,25948.708333333332,10.163877112146473,-0.13304513911384674,-0.12494477833677564
2002-10-27,25070.08695652174,10.129430659695256,-0.03444645245121691,-0.0641434109484198
2002-10-28,28956.5,10.273549982842344,0.14411932314708764,0.2301522327689174
2002-10-29,30633.333333333332,10.329844019675669,0.05629403683332512,0.164685411289879
2002-10-30,31737.958333333332,10.36526866728978,0.03542464761411068,-0.1176838363083732
2002-10-31,30887.083333333332,10.338093360390687,-0.027175306899092533,-0.08457076922245221
2002-11-01,30743.458333333332,10.33343251347554,-0.004660846915147232,-0.0980720638848247
2002-11-02,28299.708333333332,10.25060677733558,-0.08282573613995936,-0.11574514091356569
2002-11-03,27340.875,10.216138114154985,-0.03446866318059527,0.03489684283805339
2002-11-04,30471.291666666668,10.324540262504522,0.10840214834953699,0.15868308951683296
2002-11-05,30632.666666666668,10.32982225665322,0.005281994148697677,0.22342854200279483
2002-11-06,30308.458333333332,10.319182105456827,-0.010640151196392722,-0.18565545206545764
2002-11-07,30514.875,10.325969548624146,0.006787443167318941,0.06582904759922314
2002-11-08,29984.416666666668,10.308433081241844,-0.017536467382301524,-0.02703128018336365
2002-11-09,26257.708333333332,10.175714875706465,-0.1327182055353795,-0.1531437772661981
2002-11-10,24957.125,10.124914631554272,-0.05080024415219242,-0.05128234299467671
2002-11-11,28671.541666666668,10.263660330248824,0.13874569869455122,0.25122639645551104
2002-11-12,29273.458333333332,10.28443652553641,0.020776195287586674,0.07385175681053546
2002-11-13,29999.208333333332,10.308926271407211,0.02448974587080066,-0.08379256306661453
2002-11-14,30080.333333333332,10.31162685956266,0.0027005881554487132,-0.048147005857646974
2002-11-15,29003.166666666668,10.275160298409526,-0.036466561153133625,-0.04624385862544145
2002-11-16,27525.541666666668,10.222869640476874,-0.05229065793265164,-0.04227369146386728
2002-11-17,27619.958333333332,10.226293918393475,0.0034242779166007153,0.011163700416165767
2002-11-18,31106.666666666668,10.345177437467257,0.11888351907378159,0.2111685308319018
2002-11-19,32124.458333333332,10.377372960836173,0.03219552336891596,0.08923409585827002
2002-11-20,30784.958333333332,10.334781483871383,-0.042591476964789265,-0.19031656003417652
2002-11-21,30851.541666666668,10.3369420010725,0.002160517201117429,-0.01874933289004055
2002-11-22,29999.25,10.308927660331788,-0.02801434074071274,-0.02602781739335036
2002-11-23,28919.0,10.272254097528252,-0.03667356280353573,-0.0647953975886093
2002-11-24,27174.875,10.210048112162823,-0.06220598536542887,-0.057397424197770164
2002-11-25,30375.25,10.321383411061655,0.11133529889883143,0.24438043801267817
2002-11-26,30561.958333333332,10.327511322815452,0.006127911753797122,0.040574364205014035
2002-11-27,31841.458333333332,10.368524440835742,0.04101311802028995,-0.10310620512679769
2002-11-28,28970.0,10.274016090763396,-0.09450835007234559,-0.15080238690567072
2002-11-29,30092.75,10.31203955793725,0.038023467173854186,0.0025988195597435038
2002-11-30,28061.25,10.242144900062678,-0.06989465787457227,-0.04271935097547974
2002-12-01,29720.666666666668,10.299597930163781,0.0574530301011027,0.06211387701624993
2002-12-02,32994.25,10.4040885828424,0.1044906526786189,0.18731638881857826
2002-12-03,35145.833333333336,10.467261350620214,0.06317276777781444,0.09764143095840971
2002-12-04,36533.166666666664,10.50597580277374,0.03871445215352587,-0.06968769619601112
2002-12-05,36093.333333333336,10.493863455060128,-0.012112347713612692,-0.01739434186231037
2002-12-06,34581.583333333336,10.451076545734852,-0.04278690932527596,-0.032146758128883235
2002-12-07,32961.291666666664,10.4030891721714,-0.047987373563451285,-0.054774816730770226
2002-12-08,31046.416666666668,10.343238675441592,-0.059850496729808356,-0.04231402934750683
2002-12-09,35626.958333333336,10.480857886820349,0.1376192113787571,0.2703374169141366
2002-12-10,36738.0,10.51156692070601,0.030709033885660375,0.0815092780378528
2002-12-11,36023.583333333336,10.49192909555135,-0.019637825154658728,-0.15838352384920995
2002-12-12,33646.458333333336,10.423663079409867,-0.06826601614148409,-0.08904221142907076
